Driver,Team,LapNumber,Position,LapTimeSec,Compound,TyreLife,TrackStatus,FinalPosition
ANT,Mercedes,1,2,100.137,MEDIUM,1.0,12,1.0
ANT,Mercedes,2,1,98.305,MEDIUM,2.0,1,1.0
ANT,Mercedes,3,1,98.013,MEDIUM,3.0,1,1.0
ANT,Mercedes,4,1,97.394,MEDIUM,4.0,1,1.0
ANT,Mercedes,5,1,97.535,MEDIUM,5.0,1,1.0
ANT,Mercedes,6,1,97.172,MEDIUM,6.0,1,1.0
ANT,Mercedes,7,1,97.412,MEDIUM,7.0,1,1.0
ANT,Mercedes,8,1,97.322,MEDIUM,8.0,1,1.0
ANT,Mercedes,9,1,97.356,MEDIUM,9.0,1,1.0
ANT,Mercedes,10,1,106.671,MEDIUM,10.0,124,1.0
ANT,Mercedes,11,1,,HARD,1.0,4,1.0
ANT,Mercedes,12,1,149.91,HARD,2.0,4,1.0
ANT,Mercedes,13,1,,HARD,3.0,41,1.0
ANT,Mercedes,14,1,98.957,HARD,4.0,1,1.0
ANT,Mercedes,15,1,98.222,HARD,5.0,1,1.0
ANT,Mercedes,16,1,96.604,HARD,6.0,1,1.0
ANT,Mercedes,17,1,96.555,HARD,7.0,1,1.0
ANT,Mercedes,18,1,97.059,HARD,8.0,12,1.0
ANT,Mercedes,19,1,96.816,HARD,9.0,1,1.0
ANT,Mercedes,20,1,96.762,HARD,10.0,1,1.0
ANT,Mercedes,21,1,96.929,HARD,11.0,1,1.0
ANT,Mercedes,22,1,96.612,HARD,12.0,1,1.0
ANT,Mercedes,23,1,96.806,HARD,13.0,1,1.0
ANT,Mercedes,24,1,96.513,HARD,14.0,1,1.0
ANT,Mercedes,25,1,96.514,HARD,15.0,1,1.0
ANT,Mercedes,26,1,96.588,HARD,16.0,1,1.0
ANT,Mercedes,27,1,96.59,HARD,17.0,1,1.0
ANT,Mercedes,28,1,96.589,HARD,18.0,12,1.0
ANT,Mercedes,29,1,96.381,HARD,19.0,1,1.0
ANT,Mercedes,30,1,96.166,HARD,20.0,1,1.0
ANT,Mercedes,31,1,96.108,HARD,21.0,1,1.0
ANT,Mercedes,32,1,95.983,HARD,22.0,1,1.0
ANT,Mercedes,33,1,96.443,HARD,23.0,12,1.0
ANT,Mercedes,34,1,96.021,HARD,24.0,1,1.0
ANT,Mercedes,35,1,96.037,HARD,25.0,1,1.0
ANT,Mercedes,36,1,96.014,HARD,26.0,1,1.0
ANT,Mercedes,37,1,96.159,HARD,27.0,1,1.0
ANT,Mercedes,38,1,95.526,HARD,28.0,1,1.0
ANT,Mercedes,39,1,95.494,HARD,29.0,1,1.0
ANT,Mercedes,40,1,96.15,HARD,30.0,1,1.0
ANT,Mercedes,41,1,95.343,HARD,31.0,1,1.0
ANT,Mercedes,42,1,95.93,HARD,32.0,1,1.0
ANT,Mercedes,43,1,95.936,HARD,33.0,1,1.0
ANT,Mercedes,44,1,95.332,HARD,34.0,1,1.0
ANT,Mercedes,45,1,95.528,HARD,35.0,1,1.0
ANT,Mercedes,46,1,95.282,HARD,36.0,1,1.0
ANT,Mercedes,47,1,95.501,HARD,37.0,1,1.0
ANT,Mercedes,48,1,95.706,HARD,38.0,1,1.0
ANT,Mercedes,49,1,95.523,HARD,39.0,1,1.0
ANT,Mercedes,50,1,95.659,HARD,40.0,1,1.0
ANT,Mercedes,51,1,96.011,HARD,41.0,1,1.0
ANT,Mercedes,52,1,95.275,HARD,42.0,1,1.0
ANT,Mercedes,53,1,97.53,HARD,43.0,12,1.0
ANT,Mercedes,54,1,96.176,HARD,44.0,1,1.0
ANT,Mercedes,55,1,96.378,HARD,45.0,1,1.0
ANT,Mercedes,56,1,96.929,HARD,46.0,1,1.0
RUS,Mercedes,1,4,101.815,MEDIUM,1.0,12,2.0
RUS,Mercedes,2,4,98.075,MEDIUM,2.0,1,2.0
RUS,Mercedes,3,3,98.125,MEDIUM,3.0,1,2.0
RUS,Mercedes,4,2,97.093,MEDIUM,4.0,1,2.0
RUS,Mercedes,5,2,97.462,MEDIUM,5.0,1,2.0
RUS,Mercedes,6,2,97.375,MEDIUM,6.0,1,2.0
RUS,Mercedes,7,2,97.383,MEDIUM,7.0,1,2.0
RUS,Mercedes,8,2,97.266,MEDIUM,8.0,1,2.0
RUS,Mercedes,9,2,97.261,MEDIUM,9.0,1,2.0
RUS,Mercedes,10,2,112.779,MEDIUM,10.0,124,2.0
RUS,Mercedes,11,4,,HARD,1.0,4,2.0
RUS,Mercedes,12,4,149.667,HARD,2.0,4,2.0
RUS,Mercedes,13,4,149.28,HARD,3.0,41,2.0
RUS,Mercedes,14,5,100.588,HARD,4.0,1,2.0
RUS,Mercedes,15,6,98.91,HARD,5.0,1,2.0
RUS,Mercedes,16,4,97.532,HARD,6.0,1,2.0
RUS,Mercedes,17,4,96.42,HARD,7.0,1,2.0
RUS,Mercedes,18,4,96.313,HARD,8.0,12,2.0
RUS,Mercedes,19,4,96.668,HARD,9.0,1,2.0
RUS,Mercedes,20,4,96.617,HARD,10.0,1,2.0
RUS,Mercedes,21,4,96.663,HARD,11.0,1,2.0
RUS,Mercedes,22,4,96.894,HARD,12.0,1,2.0
RUS,Mercedes,23,4,96.561,HARD,13.0,1,2.0
RUS,Mercedes,24,4,97.445,HARD,14.0,1,2.0
RUS,Mercedes,25,4,98.063,HARD,15.0,1,2.0
RUS,Mercedes,26,4,97.187,HARD,16.0,1,2.0
RUS,Mercedes,27,3,97.771,HARD,17.0,1,2.0
RUS,Mercedes,28,3,96.971,HARD,18.0,12,2.0
RUS,Mercedes,29,2,96.158,HARD,19.0,1,2.0
RUS,Mercedes,30,2,96.438,HARD,20.0,1,2.0
RUS,Mercedes,31,2,96.207,HARD,21.0,1,2.0
RUS,Mercedes,32,2,95.977,HARD,22.0,1,2.0
RUS,Mercedes,33,2,96.107,HARD,23.0,12,2.0
RUS,Mercedes,34,2,95.852,HARD,24.0,1,2.0
RUS,Mercedes,35,2,96.162,HARD,25.0,1,2.0
RUS,Mercedes,36,2,95.914,HARD,26.0,1,2.0
RUS,Mercedes,37,2,95.531,HARD,27.0,1,2.0
RUS,Mercedes,38,2,95.529,HARD,28.0,1,2.0
RUS,Mercedes,39,2,95.497,HARD,29.0,1,2.0
RUS,Mercedes,40,2,95.636,HARD,30.0,1,2.0
RUS,Mercedes,41,2,95.641,HARD,31.0,1,2.0
RUS,Mercedes,42,2,96.661,HARD,32.0,1,2.0
RUS,Mercedes,43,2,95.644,HARD,33.0,1,2.0
RUS,Mercedes,44,2,95.542,HARD,34.0,1,2.0
RUS,Mercedes,45,2,95.677,HARD,35.0,1,2.0
RUS,Mercedes,46,2,96.407,HARD,36.0,1,2.0
RUS,Mercedes,47,2,95.668,HARD,37.0,1,2.0
RUS,Mercedes,48,2,96.095,HARD,38.0,1,2.0
RUS,Mercedes,49,2,95.87,HARD,39.0,1,2.0
RUS,Mercedes,50,2,95.681,HARD,40.0,1,2.0
RUS,Mercedes,51,2,95.531,HARD,41.0,1,2.0
RUS,Mercedes,52,2,95.547,HARD,42.0,1,2.0
RUS,Mercedes,53,2,95.691,HARD,43.0,12,2.0
RUS,Mercedes,54,2,96.457,HARD,44.0,1,2.0
RUS,Mercedes,55,2,95.695,HARD,45.0,1,2.0
RUS,Mercedes,56,2,95.4,HARD,46.0,1,2.0
HAM,Ferrari,1,1,99.448,MEDIUM,1.0,12,3.0
HAM,Ferrari,2,2,99.561,MEDIUM,2.0,1,3.0
HAM,Ferrari,3,2,98.587,MEDIUM,3.0,1,3.0
HAM,Ferrari,4,3,98.234,MEDIUM,4.0,1,3.0
HAM,Ferrari,5,3,97.636,MEDIUM,5.0,1,3.0
HAM,Ferrari,6,3,97.962,MEDIUM,6.0,1,3.0
HAM,Ferrari,7,3,98.221,MEDIUM,7.0,1,3.0
HAM,Ferrari,8,3,97.929,MEDIUM,8.0,1,3.0
HAM,Ferrari,9,3,98.371,MEDIUM,9.0,1,3.0
HAM,Ferrari,10,3,109.946,MEDIUM,10.0,124,3.0
HAM,Ferrari,11,5,,HARD,1.0,4,3.0
HAM,Ferrari,12,5,,HARD,2.0,4,3.0
HAM,Ferrari,13,5,148.395,HARD,3.0,41,3.0
HAM,Ferrari,14,3,98.966,HARD,4.0,1,3.0
HAM,Ferrari,15,2,97.073,HARD,5.0,1,3.0
HAM,Ferrari,16,2,96.931,HARD,6.0,1,3.0
HAM,Ferrari,17,2,96.697,HARD,7.0,1,3.0
HAM,Ferrari,18,2,97.117,HARD,8.0,12,3.0
HAM,Ferrari,19,2,97.103,HARD,9.0,1,3.0
HAM,Ferrari,20,2,96.915,HARD,10.0,1,3.0
HAM,Ferrari,21,2,96.972,HARD,11.0,1,3.0
HAM,Ferrari,22,2,97.006,HARD,12.0,1,3.0
HAM,Ferrari,23,2,97.049,HARD,13.0,1,3.0
HAM,Ferrari,24,3,98.223,HARD,14.0,1,3.0
HAM,Ferrari,25,3,97.893,HARD,15.0,1,3.0
HAM,Ferrari,26,2,96.739,HARD,16.0,1,3.0
HAM,Ferrari,27,4,99.232,HARD,17.0,1,3.0
HAM,Ferrari,28,4,97.218,HARD,18.0,12,3.0
HAM,Ferrari,29,4,96.771,HARD,19.0,1,3.0
HAM,Ferrari,30,4,96.685,HARD,20.0,1,3.0
HAM,Ferrari,31,4,96.496,HARD,21.0,1,3.0
HAM,Ferrari,32,4,96.629,HARD,22.0,1,3.0
HAM,Ferrari,33,4,96.496,HARD,23.0,12,3.0
HAM,Ferrari,34,4,96.752,HARD,24.0,1,3.0
HAM,Ferrari,35,3,97.337,HARD,25.0,1,3.0
HAM,Ferrari,36,3,97.001,HARD,26.0,1,3.0
HAM,Ferrari,37,3,96.649,HARD,27.0,1,3.0
HAM,Ferrari,38,3,96.876,HARD,28.0,1,3.0
HAM,Ferrari,39,4,98.092,HARD,29.0,1,3.0
HAM,Ferrari,40,3,96.952,HARD,30.0,1,3.0
HAM,Ferrari,41,3,96.471,HARD,31.0,1,3.0
HAM,Ferrari,42,3,96.516,HARD,32.0,1,3.0
HAM,Ferrari,43,3,96.218,HARD,33.0,1,3.0
HAM,Ferrari,44,3,96.24,HARD,34.0,1,3.0
HAM,Ferrari,45,3,96.396,HARD,35.0,1,3.0
HAM,Ferrari,46,3,96.309,HARD,36.0,1,3.0
HAM,Ferrari,47,3,96.204,HARD,37.0,1,3.0
HAM,Ferrari,48,3,96.151,HARD,38.0,1,3.0
HAM,Ferrari,49,3,96.385,HARD,39.0,1,3.0
HAM,Ferrari,50,3,96.237,HARD,40.0,1,3.0
HAM,Ferrari,51,3,96.134,HARD,41.0,1,3.0
HAM,Ferrari,52,3,96.296,HARD,42.0,1,3.0
HAM,Ferrari,53,3,96.199,HARD,43.0,12,3.0
HAM,Ferrari,54,3,96.44,HARD,44.0,1,3.0
HAM,Ferrari,55,3,96.092,HARD,45.0,1,3.0
HAM,Ferrari,56,3,96.103,HARD,46.0,1,3.0
LEC,Ferrari,1,3,101.064,MEDIUM,1.0,12,4.0
LEC,Ferrari,2,3,98.558,MEDIUM,2.0,1,4.0
LEC,Ferrari,3,4,99.148,MEDIUM,3.0,1,4.0
LEC,Ferrari,4,4,97.835,MEDIUM,4.0,1,4.0
LEC,Ferrari,5,4,97.863,MEDIUM,5.0,1,4.0
LEC,Ferrari,6,4,98.136,MEDIUM,6.0,1,4.0
LEC,Ferrari,7,4,97.994,MEDIUM,7.0,1,4.0
LEC,Ferrari,8,4,97.794,MEDIUM,8.0,1,4.0
LEC,Ferrari,9,4,98.13,MEDIUM,9.0,1,4.0
LEC,Ferrari,10,4,112.397,MEDIUM,10.0,124,4.0
LEC,Ferrari,11,7,,HARD,1.0,4,4.0
LEC,Ferrari,12,7,,HARD,2.0,4,4.0
LEC,Ferrari,13,7,146.486,HARD,3.0,41,4.0
LEC,Ferrari,14,6,99.851,HARD,4.0,1,4.0
LEC,Ferrari,15,4,97.205,HARD,5.0,1,4.0
LEC,Ferrari,16,3,97.306,HARD,6.0,1,4.0
LEC,Ferrari,17,3,96.877,HARD,7.0,1,4.0
LEC,Ferrari,18,3,96.599,HARD,8.0,12,4.0
LEC,Ferrari,19,3,96.861,HARD,9.0,1,4.0
LEC,Ferrari,20,3,96.833,HARD,10.0,1,4.0
LEC,Ferrari,21,3,96.705,HARD,11.0,1,4.0
LEC,Ferrari,22,3,96.643,HARD,12.0,1,4.0
LEC,Ferrari,23,3,96.813,HARD,13.0,1,4.0
LEC,Ferrari,24,2,97.277,HARD,14.0,1,4.0
LEC,Ferrari,25,2,97.681,HARD,15.0,1,4.0
LEC,Ferrari,26,3,97.574,HARD,16.0,1,4.0
LEC,Ferrari,27,2,97.872,HARD,17.0,1,4.0
LEC,Ferrari,28,2,97.076,HARD,18.0,12,4.0
LEC,Ferrari,29,3,97.107,HARD,19.0,1,4.0
LEC,Ferrari,30,3,96.797,HARD,20.0,1,4.0
LEC,Ferrari,31,3,96.409,HARD,21.0,1,4.0
LEC,Ferrari,32,3,96.624,HARD,22.0,1,4.0
LEC,Ferrari,33,3,96.55,HARD,23.0,12,4.0
LEC,Ferrari,34,3,96.729,HARD,24.0,1,4.0
LEC,Ferrari,35,4,98.511,HARD,25.0,1,4.0
LEC,Ferrari,36,4,97.247,HARD,26.0,1,4.0
LEC,Ferrari,37,4,96.767,HARD,27.0,1,4.0
LEC,Ferrari,38,4,96.759,HARD,28.0,1,4.0
LEC,Ferrari,39,3,96.993,HARD,29.0,1,4.0
LEC,Ferrari,40,4,98.256,HARD,30.0,1,4.0
LEC,Ferrari,41,4,96.84,HARD,31.0,1,4.0
LEC,Ferrari,42,4,96.795,HARD,32.0,1,4.0
LEC,Ferrari,43,4,96.584,HARD,33.0,1,4.0
LEC,Ferrari,44,4,96.649,HARD,34.0,1,4.0
LEC,Ferrari,45,4,97.224,HARD,35.0,1,4.0
LEC,Ferrari,46,4,96.271,HARD,36.0,1,4.0
LEC,Ferrari,47,4,96.204,HARD,37.0,1,4.0
LEC,Ferrari,48,4,96.228,HARD,38.0,1,4.0
LEC,Ferrari,49,4,96.331,HARD,39.0,1,4.0
LEC,Ferrari,50,4,96.387,HARD,40.0,1,4.0
LEC,Ferrari,51,4,96.744,HARD,41.0,1,4.0
LEC,Ferrari,52,4,96.324,HARD,42.0,1,4.0
LEC,Ferrari,53,4,96.32,HARD,43.0,12,4.0
LEC,Ferrari,54,4,96.213,HARD,44.0,1,4.0
LEC,Ferrari,55,4,96.134,HARD,45.0,1,4.0
LEC,Ferrari,56,4,96.011,HARD,46.0,1,4.0
BEA,Haas F1 Team,1,12,107.851,MEDIUM,1.0,12,5.0
BEA,Haas F1 Team,2,12,101.136,MEDIUM,2.0,1,5.0
BEA,Haas F1 Team,3,12,99.715,MEDIUM,3.0,1,5.0
BEA,Haas F1 Team,4,12,99.18,MEDIUM,4.0,1,5.0
BEA,Haas F1 Team,5,12,99.504,MEDIUM,5.0,1,5.0
BEA,Haas F1 Team,6,11,98.61,MEDIUM,6.0,1,5.0
BEA,Haas F1 Team,7,11,99.323,MEDIUM,7.0,1,5.0
BEA,Haas F1 Team,8,11,99.436,MEDIUM,8.0,1,5.0
BEA,Haas F1 Team,9,9,99.71,MEDIUM,9.0,1,5.0
BEA,Haas F1 Team,10,10,117.43,MEDIUM,10.0,124,5.0
BEA,Haas F1 Team,11,10,,HARD,1.0,4,5.0
BEA,Haas F1 Team,12,10,140.475,HARD,2.0,4,5.0
BEA,Haas F1 Team,13,10,144.54,HARD,3.0,41,5.0
BEA,Haas F1 Team,14,8,99.24,HARD,4.0,1,5.0
BEA,Haas F1 Team,15,8,99.289,HARD,5.0,1,5.0
BEA,Haas F1 Team,16,7,98.269,HARD,6.0,1,5.0
BEA,Haas F1 Team,17,7,98.343,HARD,7.0,1,5.0
BEA,Haas F1 Team,18,7,98.197,HARD,8.0,12,5.0
BEA,Haas F1 Team,19,6,99.009,HARD,9.0,1,5.0
BEA,Haas F1 Team,20,5,98.618,HARD,10.0,1,5.0
BEA,Haas F1 Team,21,5,98.526,HARD,11.0,1,5.0
BEA,Haas F1 Team,22,5,97.867,HARD,12.0,1,5.0
BEA,Haas F1 Team,23,5,97.615,HARD,13.0,1,5.0
BEA,Haas F1 Team,24,5,97.86,HARD,14.0,1,5.0
BEA,Haas F1 Team,25,5,97.68,HARD,15.0,1,5.0
BEA,Haas F1 Team,26,5,97.392,HARD,16.0,1,5.0
BEA,Haas F1 Team,27,5,97.405,HARD,17.0,1,5.0
BEA,Haas F1 Team,28,5,97.638,HARD,18.0,12,5.0
BEA,Haas F1 Team,29,5,97.684,HARD,19.0,1,5.0
